original_index,predicted_label,model_used
5311,SAD,gpt-4.1-nano
5312,HAPPY,gpt-4.1-nano
5313,SAD,gpt-4.1-nano
5314,HAPPY,gpt-4.1-nano
5315,SAD,gpt-4.1-nano
5316,SAD,gpt-4.1-nano
5317,SAD,gpt-4.1-nano
5318,SAD,gpt-4.1-nano
5319,HAPPY,gpt-4.1-nano
5320,HAPPY,gpt-4.1-nano
5321,HAPPY,gpt-4.1-nano
5322,HAPPY,gpt-4.1-nano
5323,SAD,gpt-4.1-nano
5324,SAD,gpt-4.1-nano
5325,HAPPY,gpt-4.1-nano
5326,SAD,gpt-4.1-nano
5327,SAD,gpt-4.1-nano
5328,HAPPY,gpt-4.1-nano
5329,SAD,gpt-4.1-nano
5330,SAD,gpt-4.1-nano
5331,SAD,gpt-4.1-nano
5332,SAD,gpt-4.1-nano
5333,SAD,gpt-4.1-nano
5334,HAPPY,gpt-4.1-nano
5335,HAPPY,gpt-4.1-nano
5336,SAD,gpt-4.1-nano
5337,HAPPY,gpt-4.1-nano
5338,SAD,gpt-4.1-nano
5339,SAD,gpt-4.1-nano
5340,HAPPY,gpt-4.1-nano
5341,HAPPY,gpt-4.1-nano
5342,SAD,gpt-4.1-nano
5343,SAD,gpt-4.1-nano
5344,SAD,gpt-4.1-nano
5345,HAPPY,gpt-4.1-nano
5346,SAD,gpt-4.1-nano
5347,SAD,gpt-4.1-nano
5348,SAD,gpt-4.1-nano
5349,HAPPY,gpt-4.1-nano
5350,SAD,gpt-4.1-nano
5351,HAPPY,gpt-4.1-nano
5352,SAD,gpt-4.1-nano
5353,SAD,gpt-4.1-nano
5354,SAD,gpt-4.1-nano
5355,HAPPY,gpt-4.1-nano
5356,HAPPY,gpt-4.1-nano
5357,SAD,gpt-4.1-nano
5358,HAPPY,gpt-4.1-nano
5359,HAPPY,gpt-4.1-nano
5360,SAD,gpt-4.1-nano
5361,SAD,gpt-4.1-nano
5362,HAPPY,gpt-4o
5363,HAPPY,gpt-4o
5364,SAD,gpt-4o
5365,SAD,gpt-4o
5366,HAPPY,gpt-4o
5367,HAPPY,gpt-4o
5368,HAPPY,gpt-4o
5369,SAD,gpt-4o
5370,HAPPY,gpt-4o
5371,HAPPY,gpt-4o
5372,SAD,gpt-4o
5373,SAD,gpt-4o
5374,SAD,gpt-4o
5375,HAPPY,gpt-4o
5376,SAD,gpt-4o
5377,SAD,gpt-4o
5378,HAPPY,gpt-4o
5379,HAPPY,gpt-4o
5380,SAD,gpt-4o
5381,SAD,gpt-4o
5382,SAD,gpt-4o
5383,HAPPY,gpt-4o
5384,SAD,gpt-4o
5385,HAPPY,gpt-4o
5386,SAD,gpt-4o
5387,HAPPY,gpt-4o
5388,HAPPY,gpt-4o
5389,HAPPY,gpt-4o
5390,SAD,gpt-4o
5391,SAD,gpt-4o
5392,SAD,gpt-4o
5393,SAD,gpt-4.1-nano
5394,SAD,gpt-4.1-nano
5395,SAD,gpt-4.1-nano
5396,SAD,gpt-4.1-nano
5397,SAD,gpt-4.1-nano
5398,HAPPY,gpt-4.1-nano
5399,SAD,gpt-4.1-nano
5400,SAD,gpt-4.1-nano
5401,SAD,gpt-4.1-nano
5402,HAPPY,gpt-4.1-nano
5403,HAPPY,gpt-4.1-nano
5404,SAD,gpt-4.1-nano
5405,HAPPY,gpt-4.1-nano
5406,SAD,gpt-4.1-nano
5407,SAD,gpt-4.1-nano
5408,SAD,gpt-4.1-nano
5409,SAD,gpt-4.1-nano
5410,HAPPY,gpt-4.1-nano
5411,HAPPY,gpt-4.1-nano
5412,HAPPY,gpt-4.1-nano
5413,SAD,gpt-4.1-nano
5414,SAD,gpt-4.1-nano
5415,SAD,gpt-4.1-nano
5416,SAD,gpt-4.1-nano
5417,SAD,gpt-4.1-nano
5418,SAD,gpt-4.1-nano
5419,HAPPY,gpt-4o
5420,SAD,gpt-4o
5421,HAPPY,gpt-4o
5422,SAD,gpt-4o
5423,SAD,gpt-4o
5424,SAD,gpt-4o
5425,SAD,gpt-4o
5426,SAD,gpt-4o
5427,SAD,gpt-4o
5428,SAD,gpt-4o
5429,SAD,gpt-4o
5430,SAD,gpt-4o
5431,SAD,gpt-4o
5432,HAPPY,gpt-4o
5433,SAD,gpt-4o
5434,SAD,gpt-4o
5435,SAD,gpt-4o
5436,SAD,gpt-4o
5437,SAD,gpt-4o
5438,SAD,gpt-4o
5439,HAPPY,gpt-4o
5440,HAPPY,gpt-4.1-nano
5441,HAPPY,gpt-4.1-nano
5442,HAPPY,gpt-4.1-nano
5443,SAD,gpt-4.1-nano
5444,SAD,gpt-4.1-nano
5445,HAPPY,gpt-4.1-nano
5446,HAPPY,gpt-4.1-nano
5447,SAD,gpt-4.1-nano
5448,SAD,gpt-4.1-nano
5449,SAD,gpt-4.1-nano
5450,SAD,gpt-4.1-nano
5451,SAD,gpt-4.1-nano
5452,SAD,gpt-4.1-nano
5453,HAPPY,gpt-4.1-nano
5454,SAD,gpt-4.1-nano
5455,SAD,gpt-4.1-nano
5456,HAPPY,gpt-4.1-nano
5457,HAPPY,gpt-4.1-nano
5458,SAD,gpt-4.1-nano
5459,HAPPY,gpt-4.1-nano
5460,HAPPY,gpt-4.1-nano
5461,SAD,gpt-4.1-nano
5462,SAD,gpt-4.1-nano
5463,SAD,gpt-4.1-nano
5464,SAD,gpt-4.1-nano
5465,HAPPY,gpt-4.1-nano
5466,SAD,gpt-4.1-nano
5467,SAD,gpt-4.1-nano
5468,SAD,gpt-4.1-nano
5469,SAD,gpt-4.1-nano
5470,SAD,gpt-4.1-nano
5471,SAD,gpt-4.1-nano
5472,HAPPY,gpt-4.1-nano
5473,SAD,gpt-4.1-nano
5474,HAPPY,gpt-4.1-nano
5475,SAD,gpt-4.1-nano
5476,SAD,gpt-4.1-nano
5477,SAD,gpt-4.1-nano
5478,SAD,gpt-4.1-nano
5479,SAD,gpt-4.1-nano
5480,SAD,gpt-4.1-nano
5481,SAD,gpt-4.1-nano
5482,SAD,gpt-4.1-nano
5483,SAD,gpt-4.1-nano
5484,SAD,gpt-4.1-nano
5485,HAPPY,gpt-4.1-nano
5486,SAD,gpt-4.1-nano
5487,SAD,gpt-4.1-nano
5488,SAD,gpt-4.1-nano
5489,SAD,gpt-4.1-nano
5490,HAPPY,gpt-4.1-nano
5491,SAD,gpt-4.1-nano
5492,SAD,gpt-4.1-nano
5493,HAPPY,gpt-4.1-nano
5494,SAD,gpt-4.1-nano
5495,HAPPY,gpt-4.1-nano
5496,SAD,gpt-4.1-nano
5497,SAD,gpt-4.1-nano
5498,SAD,gpt-4.1-nano
5499,SAD,gpt-4.1-nano
5500,SAD,gpt-4.1-nano
5501,SAD,gpt-4.1-nano
5502,SAD,gpt-4.1-nano
5503,HAPPY,gpt-4.1-nano
5504,SAD,gpt-4.1-nano
5505,SAD,gpt-4.1-nano
5506,SAD,gpt-4.1-nano
5507,SAD,gpt-4.1-nano
5508,HAPPY,gpt-4.1-nano
5509,SAD,gpt-4.1-nano
5510,HAPPY,gpt-4.1-nano
5511,SAD,gpt-4.1-nano
5512,SAD,gpt-4.1-nano
5513,SAD,gpt-4.1-nano
5514,HAPPY,gpt-4.1-nano
5515,HAPPY,gpt-4.1-nano
5516,SAD,gpt-4.1-nano
5517,SAD,gpt-4.1-nano
5518,SAD,gpt-4.1-nano
5519,SAD,gpt-4.1-nano
5520,SAD,gpt-4.1-nano
5521,SAD,gpt-4.1-nano
5522,HAPPY,gpt-4.1-nano
5523,SAD,gpt-4.1-nano
5524,HAPPY,gpt-4.1-nano
5525,SAD,gpt-4.1-nano
5526,HAPPY,gpt-4.1-nano
5527,SAD,gpt-4.1-nano
5528,HAPPY,gpt-4.1-nano
5529,HAPPY,gpt-4.1-nano
5530,SAD,gpt-4.1-nano
5531,HAPPY,gpt-4.1-nano
5532,HAPPY,gpt-4.1-nano
5533,SAD,gpt-4.1-nano
5534,HAPPY,gpt-4.1-nano
5535,HAPPY,gpt-4.1-nano
5536,SAD,gpt-4.1-nano
5537,SAD,gpt-4.1-nano
5538,SAD,gpt-4.1-nano
5539,HAPPY,gpt-4.1-nano
5540,HAPPY,gpt-4.1-nano
5541,SAD,gpt-4.1-nano
5542,SAD,gpt-4.1-nano
5543,SAD,gpt-4.1-nano
5544,HAPPY,gpt-4.1-nano
5545,SAD,gpt-4.1-nano
5546,SAD,gpt-4.1-nano
5547,SAD,gpt-4.1-nano
5548,SAD,gpt-4.1-nano
5549,HAPPY,gpt-4.1-nano
5550,SAD,gpt-4.1-nano
5551,SAD,gpt-4.1-nano
5552,SAD,gpt-4.1-nano
5553,HAPPY,gpt-4.1-nano
5554,SAD,gpt-4.1-nano
5555,HAPPY,gpt-4.1-nano
5556,SAD,gpt-4.1-nano
5557,SAD,gpt-4.1-nano
5558,HAPPY,gpt-4.1-nano
5559,HAPPY,gpt-4.1-nano
5560,SAD,gpt-4.1-nano
5561,SAD,gpt-4.1-nano
5562,SAD,gpt-4.1-nano
5563,HAPPY,gpt-4.1-nano
5564,HAPPY,gpt-4.1-nano
5565,HAPPY,gpt-4.1-nano
5566,HAPPY,gpt-4.1-nano
5567,SAD,gpt-4.1-nano
5568,HAPPY,gpt-4.1-nano
5569,SAD,gpt-4.1-nano
5570,SAD,gpt-4.1-nano
5571,SAD,gpt-4.1-nano
5572,SAD,gpt-4.1-nano
5573,SAD,gpt-4.1-nano
5574,SAD,gpt-4.1-nano
5575,SAD,gpt-4.1-nano
5576,HAPPY,gpt-4.1-nano
5577,SAD,gpt-4.1-nano
5578,SAD,gpt-4.1-nano
5579,SAD,gpt-4.1-nano
5580,SAD,gpt-4.1-nano
5581,HAPPY,gpt-4.1-nano
5582,HAPPY,gpt-4.1-nano
5583,SAD,gpt-4.1-nano
5584,SAD,gpt-4.1-nano
5585,SAD,gpt-4o
5586,HAPPY,gpt-4o
5587,SAD,gpt-4o
5588,HAPPY,gpt-4o
5589,SAD,gpt-4o
5590,SAD,gpt-4o
5591,SAD,gpt-4o
5592,SAD,gpt-4o
5593,SAD,gpt-4o
5594,SAD,gpt-4o
5595,SAD,gpt-4o
5596,SAD,gpt-4o
5597,SAD,gpt-4o
5598,HAPPY,gpt-4o
5599,SAD,gpt-4o
5600,HAPPY,gpt-4o
5601,HAPPY,gpt-4o
5602,SAD,gpt-4o
5603,SAD,gpt-4o
5604,HAPPY,gpt-4o
5605,SAD,gpt-4o
5606,SAD,gpt-4o
5607,HAPPY,gpt-4o
5608,SAD,gpt-4o
5609,HAPPY,gpt-4o
5610,SAD,gpt-4o
5611,HAPPY,gpt-4o
5612,HAPPY,gpt-4o
5613,SAD,gpt-4o
5614,HAPPY,gpt-4o
5615,HAPPY,gpt-4o
5616,HAPPY,gpt-4o
5617,HAPPY,gpt-4o
5618,SAD,gpt-4o
5619,SAD,gpt-4o
5620,HAPPY,gpt-4o
5621,SAD,gpt-4o
5622,HAPPY,gpt-4o
5623,SAD,gpt-4o
5624,SAD,gpt-4o
5625,SAD,gpt-4o
5626,HAPPY,gpt-4o
5627,SAD,gpt-4o
5628,HAPPY,gpt-4o
5629,SAD,gpt-4o
5630,SAD,gpt-4o
5631,SAD,gpt-4o
5632,SAD,gpt-4o
5633,HAPPY,gpt-4o
5634,SAD,gpt-4o
5635,HAPPY,gpt-4o
5636,HAPPY,gpt-4o
5637,SAD,gpt-4o
5638,SAD,gpt-4o
5639,HAPPY,gpt-4o
5640,HAPPY,gpt-4o
5641,HAPPY,gpt-4.1-nano
5642,SAD,gpt-4.1-nano
5643,SAD,gpt-4.1-nano
5644,HAPPY,gpt-4.1-nano
5645,SAD,gpt-4.1-nano
5646,SAD,gpt-4.1-nano
5647,SAD,gpt-4.1-nano
5648,SAD,gpt-4.1-nano
5649,SAD,gpt-4.1-nano
5650,HAPPY,gpt-4.1-nano
5651,SAD,gpt-4.1-nano
5652,HAPPY,gpt-4.1-nano
5653,SAD,gpt-4.1-nano
5654,HAPPY,gpt-4.1-nano
5655,SAD,gpt-4.1-nano
5656,SAD,gpt-4.1-nano
5657,SAD,gpt-4.1-nano
5658,HAPPY,gpt-4.1-nano
5659,SAD,gpt-4.1-nano
5660,HAPPY,gpt-4.1-nano
5661,SAD,gpt-4.1-nano
5662,SAD,gpt-4.1-nano
5663,HAPPY,gpt-4.1-nano
5664,SAD,gpt-4.1-nano
5665,SAD,gpt-4.1-nano
5666,HAPPY,gpt-4.1-nano
5667,HAPPY,gpt-4.1-nano
5668,SAD,gpt-4.1-nano
5669,HAPPY,gpt-4.1-nano
5670,SAD,gpt-4.1-nano
5671,HAPPY,gpt-4.1-nano
5672,SAD,gpt-4.1-nano
5673,SAD,gpt-4.1-nano
5674,HAPPY,gpt-4.1-nano
5675,HAPPY,gpt-4.1-nano
5676,HAPPY,gpt-4.1-nano
5677,SAD,gpt-4.1-nano
5678,SAD,gpt-4.1-nano
5679,SAD,gpt-4.1-nano
5680,HAPPY,gpt-4.1-nano
5681,SAD,gpt-4.1-nano
5682,SAD,gpt-4.1-nano
5683,SAD,gpt-4.1-nano
5684,HAPPY,gpt-4.1-nano
5685,SAD,gpt-4.1-nano
5686,SAD,gpt-4.1-nano
5687,SAD,gpt-4.1-nano
5688,SAD,gpt-4.1-nano
5689,HAPPY,gpt-4.1-nano
5690,SAD,gpt-4.1-nano
5691,SAD,gpt-4.1-nano
5692,SAD,gpt-4.1-nano
5693,HAPPY,gpt-4.1-nano
5694,SAD,gpt-4.1-nano
5695,HAPPY,gpt-4.1-nano
5696,SAD,gpt-4.1-nano
5697,HAPPY,gpt-4.1-nano
5698,SAD,gpt-4.1-nano
5699,HAPPY,gpt-4.1-nano
5700,SAD,gpt-4.1-nano
5701,SAD,gpt-4.1-nano
5702,HAPPY,gpt-4.1-nano
5703,HAPPY,gpt-4.1-nano
5704,HAPPY,gpt-4.1-nano
5705,HAPPY,gpt-4.1-nano
5706,SAD,gpt-4.1-nano
5707,SAD,gpt-4.1-nano
5708,SAD,gpt-4.1-nano
5709,SAD,gpt-4.1-nano
5710,SAD,gpt-4.1-nano
5711,SAD,gpt-4.1-nano
5712,SAD,gpt-4.1-nano
5713,HAPPY,gpt-4.1-nano
5714,SAD,gpt-4.1-nano
5715,SAD,gpt-4.1-nano
5716,SAD,gpt-4.1-nano
5717,HAPPY,gpt-4.1-nano
5718,HAPPY,gpt-4.1-nano
5719,SAD,gpt-4.1-nano
5720,SAD,gpt-4.1-nano
5721,HAPPY,gpt-4.1-nano
5722,SAD,gpt-4.1-nano
5723,HAPPY,gpt-4.1-nano
5724,SAD,gpt-4.1-nano
5725,HAPPY,gpt-4.1-nano
5726,SAD,gpt-4.1-nano
5727,SAD,gpt-4.1-nano
5728,SAD,gpt-4.1-nano
5729,SAD,mistral-small-2503
5730,SAD,mistral-small-2503
5731,SAD,mistral-small-2503
5732,HAPPY,mistral-small-2503
5733,SAD,mistral-small-2503
5734,HAPPY,mistral-small-2503
5735,SAD,mistral-small-2503
5736,SAD,mistral-small-2503
5737,SAD,mistral-small-2503
5738,HAPPY,mistral-small-2503
5739,SAD,mistral-small-2503
5740,SAD,mistral-small-2503
5741,SAD,mistral-small-2503
5742,HAPPY,mistral-small-2503
5743,HAPPY,mistral-small-2503
5744,SAD,mistral-small-2503
5745,SAD,mistral-small-2503
5746,SAD,mistral-small-2503
5747,SAD,mistral-small-2503
5748,SAD,mistral-small-2503
5749,SAD,mistral-small-2503
5750,SAD,mistral-small-2503
5751,HAPPY,mistral-small-2503
5752,SAD,mistral-small-2503
5753,SAD,mistral-small-2503
5754,SAD,mistral-small-2503
5755,SAD,mistral-small-2503
5756,HAPPY,mistral-small-2503
5757,HAPPY,mistral-small-2503
5758,SAD,mistral-small-2503
5759,HAPPY,mistral-small-2503
5760,HAPPY,mistral-small-2503
5761,SAD,mistral-small-2503
5762,SAD,mistral-small-2503
5763,HAPPY,mistral-small-2503
5764,HAPPY,mistral-small-2503
5765,SAD,mistral-small-2503
5766,HAPPY,mistral-small-2503
5767,HAPPY,mistral-small-2503
5768,HAPPY,mistral-small-2503
5769,SAD,mistral-small-2503
5770,SAD,mistral-small-2503
5771,HAPPY,mistral-small-2503
5772,SAD,mistral-small-2503
5773,SAD,mistral-small-2503
5774,SAD,mistral-small-2503
5775,SAD,gpt-4o
5776,SAD,gpt-4o
5777,HAPPY,gpt-4o
5778,HAPPY,gpt-4o
5779,SAD,gpt-4o
5780,HAPPY,gpt-4o
5781,SAD,gpt-4o
5782,HAPPY,gpt-4o
5783,SAD,gpt-4o
5784,HAPPY,gpt-4o
5785,SAD,gpt-4o
5786,SAD,gpt-4o
5787,SAD,gpt-4o
5788,SAD,gpt-4o
5789,HAPPY,gpt-4o
5790,SAD,gpt-4o
5791,SAD,gpt-4o
5792,SAD,gpt-4o
5793,SAD,gpt-4o
5794,HAPPY,gpt-4o
5795,HAPPY,gpt-4o
5796,SAD,gpt-4o
5797,HAPPY,gpt-4o
5798,SAD,gpt-4o
5799,SAD,mistral-small-2503
5800,SAD,mistral-small-2503
5801,HAPPY,mistral-small-2503
5802,SAD,mistral-small-2503
5803,SAD,mistral-small-2503
5804,SAD,mistral-small-2503
5805,HAPPY,mistral-small-2503
5806,SAD,mistral-small-2503
5807,HAPPY,mistral-small-2503
5808,HAPPY,mistral-small-2503
5809,HAPPY,mistral-small-2503
5810,SAD,mistral-small-2503
5811,SAD,mistral-small-2503
5812,SAD,mistral-small-2503
5813,SAD,mistral-small-2503
5814,HAPPY,mistral-small-2503
5815,SAD,mistral-small-2503
5816,HAPPY,mistral-small-2503
5817,SAD,mistral-small-2503
5818,SAD,mistral-small-2503
5819,HAPPY,mistral-small-2503
5820,HAPPY,mistral-small-2503
5821,SAD,mistral-small-2503
5822,HAPPY,mistral-small-2503
5823,SAD,mistral-small-2503
5824,SAD,mistral-small-2503
5825,SAD,mistral-small-2503
5826,SAD,mistral-small-2503
5827,HAPPY,mistral-small-2503
5828,SAD,mistral-small-2503
5829,HAPPY,mistral-small-2503
5830,SAD,mistral-small-2503
5831,HAPPY,mistral-small-2503
5832,SAD,mistral-small-2503
5833,HAPPY,mistral-small-2503
5834,HAPPY,mistral-small-2503
5835,SAD,mistral-small-2503
5836,SAD,mistral-small-2503
5837,HAPPY,mistral-small-2503
5838,SAD,mistral-small-2503
5839,SAD,mistral-small-2503
5840,SAD,mistral-small-2503
5841,HAPPY,mistral-small-2503
5842,SAD,mistral-small-2503
5843,SAD,mistral-small-2503
5844,HAPPY,mistral-small-2503
5845,SAD,mistral-small-2503
5846,HAPPY,mistral-small-2503
5847,SAD,mistral-small-2503
5848,SAD,mistral-small-2503
5849,SAD,mistral-small-2503
5850,HAPPY,mistral-small-2503
5851,SAD,mistral-small-2503
5852,HAPPY,mistral-small-2503
5853,SAD,mistral-small-2503
5854,HAPPY,mistral-small-2503
5855,HAPPY,mistral-small-2503
5856,SAD,mistral-small-2503
5857,SAD,mistral-small-2503
5858,SAD,mistral-small-2503
5859,SAD,mistral-small-2503
5860,HAPPY,mistral-small-2503
5861,SAD,mistral-small-2503
5862,SAD,mistral-small-2503
5863,SAD,mistral-small-2503
5864,SAD,mistral-small-2503
5865,HAPPY,mistral-small-2503
5866,SAD,mistral-small-2503
5867,HAPPY,mistral-small-2503
5868,SAD,mistral-small-2503
5869,HAPPY,mistral-small-2503
5870,SAD,mistral-small-2503
5871,HAPPY,mistral-small-2503
5872,SAD,mistral-small-2503
5873,SAD,mistral-small-2503
5874,SAD,mistral-small-2503
5875,SAD,mistral-small-2503
5876,SAD,mistral-small-2503
5877,HAPPY,mistral-small-2503
5878,SAD,mistral-small-2503
5879,HAPPY,mistral-small-2503
5880,SAD,mistral-small-2503
5881,SAD,mistral-small-2503
5882,SAD,mistral-small-2503
5883,SAD,mistral-small-2503
5884,SAD,mistral-small-2503
5885,SAD,mistral-small-2503
5886,HAPPY,mistral-small-2503
5887,SAD,mistral-small-2503
5888,SAD,mistral-small-2503
5889,SAD,mistral-small-2503
5890,SAD,mistral-small-2503
5891,HAPPY,mistral-small-2503
5892,SAD,mistral-small-2503
5893,HAPPY,mistral-small-2503
5894,HAPPY,mistral-small-2503
5895,SAD,mistral-small-2503
5896,SAD,mistral-small-2503
5897,SAD,mistral-small-2503
5898,HAPPY,mistral-small-2503
5899,SAD,mistral-small-2503
5900,SAD,mistral-small-2503
5901,SAD,mistral-small-2503
5902,HAPPY,mistral-small-2503
5903,SAD,mistral-small-2503
5904,SAD,mistral-small-2503
5905,SAD,mistral-small-2503
5906,SAD,mistral-small-2503
5907,SAD,mistral-small-2503
5908,SAD,mistral-small-2503
5909,SAD,mistral-small-2503
5910,SAD,mistral-small-2503
5911,SAD,mistral-small-2503
5912,SAD,mistral-small-2503
5913,HAPPY,mistral-small-2503
5914,SAD,mistral-small-2503
5915,HAPPY,mistral-small-2503
5916,SAD,mistral-small-2503
5917,SAD,mistral-small-2503
5918,SAD,mistral-small-2503
5919,SAD,mistral-small-2503
5920,HAPPY,mistral-small-2503
5921,SAD,mistral-small-2503
5922,SAD,mistral-small-2503
5923,SAD,mistral-small-2503
5924,HAPPY,mistral-small-2503
5925,SAD,mistral-small-2503
5926,HAPPY,mistral-small-2503
5927,SAD,mistral-small-2503
5928,SAD,mistral-small-2503
5929,HAPPY,mistral-small-2503
5930,HAPPY,mistral-small-2503
5931,SAD,mistral-small-2503
5932,SAD,mistral-small-2503
5933,HAPPY,mistral-small-2503
5934,HAPPY,mistral-small-2503
5935,SAD,mistral-small-2503
5936,SAD,mistral-small-2503
5937,SAD,mistral-small-2503
5938,HAPPY,mistral-small-2503
5939,HAPPY,mistral-small-2503
5940,SAD,mistral-small-2503
5941,HAPPY,mistral-small-2503
5942,SAD,mistral-small-2503
5943,SAD,mistral-small-2503
5944,HAPPY,mistral-small-2503
5945,SAD,mistral-small-2503
5946,SAD,mistral-small-2503
5947,HAPPY,mistral-small-2503
5948,SAD,mistral-small-2503
5949,SAD,mistral-small-2503
5950,SAD,mistral-small-2503
5951,SAD,mistral-small-2503
5952,HAPPY,mistral-small-2503
5953,SAD,mistral-small-2503
5954,SAD,mistral-small-2503
5955,SAD,mistral-small-2503
5956,SAD,mistral-small-2503
5957,SAD,mistral-small-2503
5958,SAD,mistral-small-2503
5959,HAPPY,mistral-small-2503
5960,SAD,mistral-small-2503
5961,SAD,mistral-small-2503
5962,SAD,mistral-small-2503
5963,SAD,mistral-small-2503
5964,HAPPY,mistral-small-2503
5965,SAD,mistral-small-2503
5966,SAD,mistral-small-2503
5967,SAD,mistral-small-2503
5968,SAD,mistral-small-2503
5969,SAD,mistral-small-2503
5970,HAPPY,mistral-small-2503
5971,SAD,mistral-small-2503
5972,SAD,mistral-small-2503
5973,SAD,mistral-small-2503
5974,SAD,mistral-small-2503
5975,SAD,mistral-small-2503
5976,HAPPY,mistral-small-2503
5977,SAD,mistral-small-2503
5978,SAD,mistral-small-2503
5979,SAD,mistral-small-2503
5980,SAD,mistral-small-2503
5981,SAD,mistral-small-2503
5982,SAD,mistral-small-2503
5983,SAD,mistral-small-2503
5984,SAD,mistral-small-2503
5985,SAD,mistral-small-2503
5986,SAD,mistral-small-2503
5987,SAD,mistral-small-2503
5988,SAD,mistral-small-2503
5989,SAD,mistral-small-2503
5990,HAPPY,mistral-small-2503
5991,SAD,mistral-small-2503
5992,SAD,mistral-small-2503
5993,HAPPY,mistral-small-2503
5994,SAD,mistral-small-2503
5995,SAD,mistral-small-2503
5996,HAPPY,mistral-small-2503
5997,SAD,mistral-small-2503
5998,SAD,mistral-small-2503
5999,SAD,mistral-small-2503
