original_index,comment,label,predicted_label,is_correct,model_used
3960,متاسفانه هر جایی که بیشتر تبلیغات داره کیفیتش پایین‌تر میاد. رولت شکلاتی داخل ظرف یکبار مصرف برای من ارسال شده، واقعا متاسفم,SAD,SAD,True,gpt-4.1
3961,سیب زمینی کهنه مرغ کوچک,SAD,SAD,True,gpt-4.1
3962,لطفا از نون. های نرم و شیرین صنعتی استفاده نکنید اگر از نون‌های باگت کلاسیک قدیمی استفاده کنید خیلی بهتره طعم شیرین اصلا با همبرگر هماهنگی نداره,SAD,SAD,True,gpt-4.1
3963,ممنون از ارسال اجناس درست و دقیق و به موقع,HAPPY,HAPPY,True,gpt-4.1
3964,یکم سسش زیاد بود متشکرم,HAPPY,HAPPY,True,gpt-4.1
3965,بهترین ویژگی شیلا ونک پرسنل خوشرو و کاربلدش هستند. کیفیت غذا همیشه خوبه.,HAPPY,HAPPY,True,gpt-4.1
3966,مثل همیشه عالیییییی بال چیلی خیلی خوش مزه و ترد چیکن چیز هم عالییییی,HAPPY,HAPPY,True,gpt-4.1
3967,راننده شما عالی بود. کاملا سالم یسته نان خامه‌ای را رساند. از او متشکرم,HAPPY,HAPPY,True,gpt-4.1
3968,پیکهای شما مدتی هست که شروع کردن که پنج تا ده دقیقه زودتر از اینکه سفارش رو تحویل بدن اعلام میکنن که این کار رو کردن. علتش هم واضح هست. کل خاصیت سیستم ردیابی شما اینه که من بدونم الان سفارشم تو چه مرحله‌ای هست. این کار پیکها سیستمتون رو بی خاصیت میکنه. لطفا اگر اطلاعاتی به من میدید کارکنانتون رو توجیه کنید که باید صحت داشته باشه تا فایده‌ای داشته باشه. اگر حرص زدن پیکتون بتونه سیستمتون رو بی خاصیت کنه کلا دارین وقت همه رو تلف میکنین و بهتره که اصلا اطلاعاتی به من ندین!,SAD,SAD,True,gpt-4.1
3969,بسیار کهنه و کیفیت پایین بود این بار متاسفانه! و وقتی دستم رسید همش ریخته بود توی جعبه!,SAD,SAD,True,gpt-4.1
3970,عالی بود و غذا به موقع رسید,HAPPY,HAPPY,True,gpt-4.1
3971,معجون به هم ریخته بود اصلا آب شده بود به دلیل تاخیر پیک پیک هم با بی ادبی معجون را بالا آورد با این که به اسنپ فود گفته بودم تدکر بدند معجون آب نشود ولی آب شده بود و درب معجون رو چسب زده بود بجای منگنه که معجون بوی چسب شیشه‌ای گرفته بود و معجون مطابق عکس نبود و کیفیت معجون بسیار پایین بود و فقط بستنی بود و قیمت معجون بالا بود ولی حجم معجون کم بود راضی نبودم,SAD,SAD,True,gpt-4.1
3972,ممنون رسم همسایگی عالی بجا اوردین، غذا عالی بود، باتوجه به صدای بلند موزیکهای شبانه شما، باعالی بودن غذا جای غرزدن نمیمونه ممنون,HAPPY,HAPPY,True,gpt-4.1
3973,بسیار سوپرمارکت خوش قول، سریع و همه چیز تمومی هست,HAPPY,HAPPY,True,gpt-4.1
3974,همراه با پیتزا کویین سس نبود!!! خمیر پیتزا بسیار بد بود. بعد از خوردن معده‌ام دچار مشکل شد و نتوستم بقیش رو بخوردم و انداختم دور. اولین و آخرین سفارشم از این رستوران بود.,SAD,SAD,True,gpt-4.1
3975,هات داگ مورد علاقمه,HAPPY,HAPPY,True,gpt-4.1
3976,سلام ۱. با ۲ مرحله تاخیر محصول ارسال شد ۲. برند خودکار کیان ذکر شده بود ولی برند ارسالی صدف هستش که کیفیتش نسبت به کیان پایینتره ۳. دو محصول رو نداشتن که پولش رو بصورت نقدی به من پرداخت کردند ۴. من چندین بار خرید کردم همیشه حتی اگه تعداد خرید مثل ایندفعه زیاد هم بوده تمامی وسایل به زور در یک پلاستیک و فشرده قرار گرفته است در مجموع ایده‌ی ارسال شبانه ایده خیلی خوبیست اگر به موقع سفارش به دست مشتری برسه نه با ۲ بار اعلام تاخیر,SAD,SAD,True,gpt-4.1
3977,مرسی از دقت بر تاریخ محصولات ارسالی,HAPPY,HAPPY,True,gpt-4.1
3978,طعم پیتزا که عاااالی بود واقعا،، اندازه‌اش هم خیلی خوب بود،، و البته که خیلی زود و گرم به دستم رسید ممنون از سرویس دهی عالی تون,HAPPY,HAPPY,True,gpt-4.1
3979,یا سفارش ما را اشتباهی آورده بودند یا این که تقلب کرده بودند و به جای استتیک، گوشت چرخی (‪!! '‬) در پیتزا ریخته بودند. در عمل انجام شده قرار گرفتیم و همان پیتزا را به میهمان تعارف کردیم. امیدوارم تکرار نشود چون از پرپر وک بعید و غیر قابل ‎ انتظار است. غذای خوب اما بی‌دقتی به درخواست مشتری,SAD,SAD,True,gpt-4.1
3980,کیفیت پایین و عدم ارسال سس با توجه به خرید ۴ عدد پیتزا معادل ۱۵۰ هزار تومن,SAD,SAD,True,gpt-4.1
3981,کیفیت خوب بود اما هزینه بسته بندی و ارسال خیلی زیاده بسته بندی معنی نداره ۴۰۰۰ تومن!!!!,HAPPY,SAD,False,gpt-4.1
3982,شیرموزها سرش خیلی خالی بود به جای شیرهویج هم آب هویج ارسال شده بود,SAD,SAD,True,gpt-4.1
3983,من آخر نفهمیدم گوشتی که توش بود مرغ بود یا …,SAD,SAD,True,gpt-4.1
3984,من فکر می‌کنم کیفیت باروژ خیلی پایین اومده من از سالاد اصلا راضی نبودم,SAD,SAD,True,gpt-4.1
3985,مزه آب گریپ فرود میداد و با دفعات قبلی فرق داشت مزه‌اش,SAD,SAD,True,gpt-4.1
3986,با تشکر از مدیریت لادن کلا محصولاتی که از لادن میگیرم همه عالین واقعا تنها جایی که کیفت خودشو حفظ کرده و روز به روز بهتر میشه آبمیوه لادنه,HAPPY,HAPPY,True,gpt-4.1
3987,کاش بشه کمنر از ۳۵ تومن سفارش بدیم برای سوپر مارکت. بعضی اجناس اینجا گرون‌تر خورده قیمتش,HAPPY,SAD,False,gpt-4.1
3988,مرسی خیلی زود رسید و سفارش‌ها همونی بود بود که درخواست داده بودم ممنونم,HAPPY,HAPPY,True,gpt-4.1
3989,فیله مرغ سوخاری با همیشه فرق می‌کرد و اصلا کیفیت خوبی نداشت,SAD,SAD,True,gpt-4.1
3990,در جعبه باز بود و ۱۶ عدد بود,SAD,SAD,True,gpt-4.1
3991,طعم عالی کیفیت عالی سرعت عالی,HAPPY,HAPPY,True,gpt-4.1
3992,بعد از تاخیر طولانی در رسیدن غذا، سس‌ها در بسته‌ی کاغذی ریخته بود و حتی باعث پاره شدن بسته‌بندی شده بود. و غذاها به حدی سرد شده بود که انگار از یخچال بیرون آورده باشن و تحویل داده باشن. شاید اگه اونقدر سرد نبودن خوشمزه می‌بودن. ولی غذای به اون سردی اصلا خوشمزه نبود.,SAD,SAD,True,gpt-4.1
3993,سلام تاریخ کالا برایم خیلی مهم بود که رعایت شده و تاریخ تولید به روز بود و فرصت برای استفاده داشت.. وکالا‌ها همون چیزی بود که انتخاب کرده بودم. باتشکر,HAPPY,HAPPY,True,gpt-4.1
3994,غذا رو خیلی دیر آوردن وقتی هم اومد انقدر سرد شده بود که قابل خوردن نبود,SAD,SAD,True,gpt-4.1
3995,بجای دو تا شیر ماهشام یک لیتری، دو تا شیر دویست میلی فرستاده‌اند,SAD,SAD,True,gpt-4.1
3996,کلا دو عدد سیب زمینی بزرگ بود که کاربردش کمه!,HAPPY,SAD,False,gpt-4.1
3997,ما هروقت از این قنادی خرید کردیم راضی بودیم و کیفیت شیرینی‌ها هم خیلی خوبه,HAPPY,HAPPY,True,gpt-4.1
3998,بجای ۲ عدد کوکاکولا ۳۰۰ سی سی، ۲ عدد ۱/۵ لیتری ارسال شده! الان چه کنیم؟ برگردونیم یا مابه‌التفاوت رو پرداخت کنیم؟,HAPPY,SAD,False,gpt-4.1
3999,کیفیت خوب، کنجد کم، با توجه به مسیر نزدیک نان سرد بود,HAPPY,SAD,False,gpt-4.1
4000,ظرفی که استفاده کرده بودند باعث شده بود کلی از حجم سالاد کم بشه.,SAD,SAD,True,gpt-4.1
4001,"هم خوشمزه بود, هم بموقع رسید. دمتون گرم",HAPPY,HAPPY,True,gpt-4.1
4002,بدترین پیتزا و هات داگی بود که خوردم، واقعا نسبت به قیمتش توی پیتزا که هیچی نریختن، هات داگ هم خیلی بدمزه و شور بود,SAD,SAD,True,gpt-4.1
4003,پیتزا خوشمزه بود فقط متاسفانه سرد بدستمون رسید,HAPPY,SAD,False,gpt-4.1
4004,عالی بود مخصوصا مخلفات کنارش خیارشور خوشمزه و پیاز تازه,HAPPY,HAPPY,True,gpt-4.1
4005,چیز بیسکوییته نه چیز کیک … سکلاتیش هم که همش خامست,SAD,SAD,True,gpt-4.1
4006,با استخوان سفارش دادیم بی استخوان اوردن. دوغ خواستم نوشابه امد کیفیتم که خیلی معمولی. این دومین باره این اتفاق میفته,SAD,SAD,True,gpt-4.1
4007,ممنون بابت کیفیت و اهمیتی که برای مشتری قائل هستید.,HAPPY,HAPPY,True,gpt-4.1
4008,موهیتو سفارش داده شده ظرفش سوراخ شده بود و ریخته بود و امکان استفاده نداشت,SAD,SAD,True,gpt-4.1
4009,حجم مرغ خیلی کم بود!!!,SAD,SAD,True,gpt-4.1
4010,سیب زمینی سرخ کرده افتضاح,SAD,SAD,True,gpt-4.1
4011,در توضیحات درج شده بود بدون پیاز ولی این مورد رعایت نشده بود,SAD,SAD,True,gpt-4.1
4012,در سفارش من اب معدنی هم وجود داشت که ارسال نشد. اب معدنی را برای اینکه سفارشم به بالای بیست هزار تومان برسه انتخاب کرده بودم. عدم تازگی سالاد. تمام سبزیجات داخل سالاد پلاسیده و کهنه بود. تاخیر در ارسال. عدم اطلاع رسانی درست توسط رستوران و عدم تغییر وضعیت درست در سیستم,SAD,SAD,True,gpt-4.1
4013,لواشک خوشمزه و تازه بود ولی حجمش از چیزی که انتظار داشتم کمتر بود …آلوچش هم حجمش خیلی کم بود هم مزش خیلی خوب نبود …آب هندونه عالیییی بود و تقریبا نیم ساعته به دستم رسید,HAPPY,SAD,False,gpt-4.1
4014,بنظرم بهترین کیفیت رو تو تهیه غذاهای این محدوده دارند.,HAPPY,HAPPY,True,gpt-4.1
4015,کیک خیلی خوشمزه بود اما اصلا شبیه و اندازه‌ی عکسش نبود. من فکر کردم دقیقا مثل عکس به همین اندازه اس ولی هر کدوم از کیک‌ها اندازه‌ی نصف این مقداری بود که تو عکس گذاشتید.,HAPPY,SAD,False,gpt-4.1
4016,افتضاح بود اسمشو عوض کن لااقل پیتزا نگو بهش,SAD,SAD,True,gpt-4.1
4017,با سلام رستوران شما بسیار عالی بود ولی در دو سفارش اخر که داده بودم کیفیت نسبت به قبل پایین امده بود,SAD,SAD,True,gpt-4.1
4018,اگر مقداری از روغن اکبر جوجه کنار غذا سرو می‌شد بسیار عالی میشد چون بخاطر عدم وجود روغن، جوجه مقداری خشک شده بود، ما همیشه اکبر جوجه را با روغن کنارش می‌شناسیم، البته شاید بخاطر اینکه روغن در جابجایی‌ها توسط پیک نریزد اینکار را کرده‌اند,HAPPY,SAD,False,gpt-4.1
4019,قیمت روی مواد غذایی بسیار کمتر از قیمت ثبت شده در اپلیکیشن بود مثلا تاید ۳۸۰۰ بود در حالی که در اپلیکیشن ۵۶۰۰ ثبت شده بود,SAD,SAD,True,gpt-4.1
4020,سفارش با تاخیر ثبت شد، کیفیت عالی,HAPPY,HAPPY,True,gpt-4.1
4021,زمان رسیدن سفارش خوب بودءگوجه‌های خوراک کوبیده اصلا خوب پخته نشده بود، کیفیت خوراک کوبیده می‌تونه بهتره باشه,HAPPY,SAD,False,gpt-4.1
4022,خیلی ممنون بابت پیتزاتون عالی بود اتفاقا حجمش هم زیاد بود و سریع هم بدستم رسید.,HAPPY,HAPPY,True,gpt-4.1
4023,به نظرم غذاش خوشمزه بود فقط کم بود البته من متوسط گرفتم,HAPPY,HAPPY,True,gpt-4.1
4024,على رغم اینکه در توضیحات نوشتم لطفا کارد و چنگال ارسال نکنید با کمال تعجب دیدم براى دو همبرگر ٤ جفت کارد و چنگال و دستمال ارسال شده و هرکدام بسته بندى پلاستیکى جداگانه داشتن یعنى سفارش از برگرلند براى من برابر بود با جنایت علیه محیط زیست. واقعا مایه ى تاسف بود.,SAD,SAD,True,gpt-4.1
